ticket_id,ticket_date,customer_id,customer_tier,num_prev_tickets,avg_response_time_prev,issue_type,ticket_text,priority,sentiment_score,urgent_flag,activity_level
T000781,1/11/2025 10:57,C11113,Gold,6.0,29.0,Product,"This product is broken upon arrival, I need a replacement immediately",High,-0.998815655708313,0,Medium
T000782,1/11/2025 20:15,C22224,Platinum,8.0,38.5,Login,I've tried to reset my password multiple times and it's still not working,High,-0.9997610449790955,0,High
T000783,2/11/2025 4:28,C33335,Classic,2.0,11.0,Delivery,My delivery is taking longer than expected,Medium,-0.9970775842666626,0,Low
T000784,2/11/2025 13:31,C44446,Classic,5.0,23.0,Account,I need to change my billing address,Low,-0.9995817542076111,0,Medium
T000785,2/11/2025 22:38,C55557,Gold,7.0,32.0,Payment,"I'm being charged for a service I cancelled, please refund me",High,-0.9904244542121887,0,High
T000786,3/11/2025 6:09,C66668,Platinum,9.0,40.0,Order,"My order is missing items, this is the second time this has happened",High,-0.9997733235359192,0,High
T000787,3/11/2025 14:30,C77779,Classic,0.0,4.0,Refund,I want to check the status of my refund request,Low,-0.9932097792625427,0,Low
T000788,4/11/2025 0:36,C88880,Silver,3.0,17.0,Product,I have a question about how to assemble a product I bought,Medium,-0.9781866669654846,0,Medium
T000789,4/11/2025 8:38,C99991,Gold,10.0,43.0,Login,"I'm completely locked out of my account, this is critical",High,-0.9992539286613464,1,High
T000790,4/11/2025 17:36,C00002,Platinum,7.0,37.0,Payment,"There's an unauthorized charge on my account, I need it reversed immediately",High,-0.9991999268531799,0,High
T000791,5/11/2025 1:10,C12312,Classic,1.0,8.0,Order,Can you give me an estimated delivery date for my order,Low,-0.9865803718566895,0,Low
T000792,5/11/2025 10:38,C23433,Silver,4.0,21.5,Delivery,"My package arrived damaged, can you assist with this",Medium,-0.9993438124656677,0,Medium
T000793,5/11/2025 18:32,C34544,Gold,6.0,28.0,Account,I need to change my primary email address urgently due to security concerns,High,-0.9992745518684387,0,Medium
T000794,6/11/2025 3:12,C45655,Platinum,8.0,39.0,Product,"The item I received is not what I ordered, this needs immediate correction",High,-0.9997449517250061,0,High
T000795,6/11/2025 13:01,C56766,Classic,2.0,10.0,Login,I cannot access my account and need help as soon as possible,High,-0.9996073842048645,0,Low
T000796,6/11/2025 20:38,C67877,Silver,5.0,24.0,Refund,I am seeking a refund for an item that was not delivered,Medium,-0.9992589354515076,0,Medium
T000797,7/11/2025 6:01,C78988,Gold,9.0,41.5,Delivery,"My delivery is extremely late, this is unacceptable and I need it now",High,-0.9993436932563782,0,High
T000798,7/11/2025 13:38,C89099,Platinum,10.0,46.0,Payment,"I was double charged for my purchase, this is urgent",High,0.9962952733039856,1,High
T000799,7/11/2025 23:07,C90100,Classic,0.0,3.5,Product,I have a query regarding the warranty on a product,Low,-0.9771975874900818,0,Low
T000800,8/11/2025 7:08,C01211,Silver,3.0,19.5,Order,"My order status hasn't updated in days, can you look into it",Medium,0.6929839253425598,0,Medium
T000801,8/11/2025 16:51,C12212,Gold,7.0,33.5,Login,I am unable to log in and require immediate assistance to regain access,High,-0.9992926120758057,0,High
T000802,9/11/2025 1:27,C12345,Classic,2.0,8.5,Login,I cannot login to my account. Please reset my password asap.,High,-0.989462673664093,1,Low
T000803,9/11/2025 9:31,C67890,Silver,4.0,15.2,Login,"I am having an issue with a recent payment, need assistance.",Medium,-0.9970664381980896,0,Low
T000804,9/11/2025 17:20,C11223,Gold,7.0,32.1,Delivery,"My package has not arrived yet, it was supposed to be here two days ago.",High,-0.9979246854782104,0,High
T000805,10/11/2025 3:00,C44556,Platinum,9.0,40.5,Refund,"I need to request a refund for order #98765, the item is defective.",High,-0.9998006224632263,0,High
T000806,10/11/2025 12:19,C77889,Classic,1.0,4.2,Product,Just wondering about the product specifications for item XYZ.,Low,-0.9638978242874146,0,Low
T000807,10/11/2025 20:11,C99001,Silver,3.0,12.0,Order,Can you help me change the shipping address for my order?,Medium,-0.9992066025733948,0,Low
T000808,11/11/2025 5:12,C13579,Gold,6.0,23.0,Account,I need to update my email address on file.,Medium,-0.9995108842849731,0,Medium
T000809,11/11/2025 13:26,C24680,Platinum,8.0,38.9,Login,My account is locked and I need immediate access. This is very urgent.,High,0.9140153527259827,1,High
T000810,11/11/2025 22:05,C10112,Classic,0.0,1.1,Delivery,My order was delivered but the tracking information is not updating.,Low,-0.999725878238678,0,Low
T000811,12/11/2025 6:54,C13141,Silver,5.0,20.3,Payment,I was charged twice for my last purchase. Please investigate.,Medium,0.9350408911705017,0,Medium
T000812,12/11/2025 15:49,C15161,Gold,8.0,35.6,Product,The product I received is not what I ordered. I need a replacement.,High,-0.9997879862785339,0,High
T000813,13/11/2025 0:43,C17181,Platinum,10.0,45.1,Login,I am extremely frustrated. I want a full refund for my order immediately.,High,-0.9996601343154907,0,High
T000814,13/11/2025 8:20,C19202,Classic,2.0,9.8,Account,Could you assist me in changing my phone number on my profile?,Low,-0.9986591339111328,0,Low
T000815,13/11/2025 17:14,C21222,Silver,4.0,18.4,Login,I forgot my password and the reset link is not working.,Medium,-0.9997640252113342,0,Medium
T000816,14/11/2025 2:33,C23242,Gold,7.0,30.2,Delivery,My delivery is late again. This is unacceptable.,High,-0.9997523427009583,0,Medium
T000817,14/11/2025 10:06,C25262,Platinum,9.0,39.5,Payment,There's a fraudulent charge on my account. Please reverse it now.,High,-0.9986079335212708,0,High
T000818,14/11/2025 20:12,C27282,Classic,1.0,5.5,Order,When will my order #12345 ship?,Low,-0.9991931319236755,0,Low
T000819,15/11/2025 3:27,C29303,Silver,3.0,13.1,Refund,I received a damaged item and would like to initiate a refund.,Medium,-0.9978500604629517,0,Low
T000820,15/11/2025 12:10,C31323,Gold,6.0,29.0,Login,"I'm having trouble logging in, can you help?",Medium,-0.9990838766098022,0,Medium
T000821,15/11/2025 20:35,C33343,Platinum,8.0,42.0,Product,This product is not working as advertised. I need a resolution today.,High,-0.9978121519088745,0,High
T000822,16/11/2025 6:05,C35363,Classic,0.0,2.0,Other,I have a question about your loyalty program.,Low,-0.9242335557937622,0,Low
T000823,16/11/2025 14:10,C37383,Silver,5.0,22.1,Delivery,The estimated delivery date has passed. Any updates?,Medium,-0.9993595480918884,0,Medium
T000824,16/11/2025 22:30,C39404,Gold,7.0,33.5,Account,I need to update my billing address.,Medium,-0.9995989203453064,0,High
T000825,17/11/2025 6:49,C41424,Platinum,10.0,47.8,Order,My order was supposed to arrive yesterday and it's still not here. This is urgent.,High,-0.996708869934082,1,High
T000826,17/11/2025 16:25,C43444,Classic,2.0,10.5,Payment,I have a question about my last bill.,Low,-0.9823769330978394,0,Low
T000827,18/11/2025 1:59,C45464,Silver,4.0,16.0,Product,The color of the item I received is different from what was shown online.,Medium,-0.9544391632080078,0,Medium
T000828,18/11/2025 9:41,C47484,Gold,9.0,37.2,Login,I'm locked out of my account again and need access immediately.,High,-0.9978603720664978,0,High
T000829,18/11/2025 18:09,C49505,Platinum,8.0,43.3,Refund,I demand a refund for this faulty product. I'm very unhappy.,High,-0.999816358089447,0,High
T000830,19/11/2025 2:14,C51525,Classic,1.0,6.0,Delivery,Just checking on the status of my recent delivery.,Low,-0.9573197364807129,0,Low
T000831,19/11/2025 10:52,C53545,Silver,3.0,14.0,Account,Can I change my registered phone number?,Low,-0.998970627784729,0,Low
T000832,19/11/2025 20:22,C55565,Gold,6.0,27.5,Payment,"My payment was declined, but I have sufficient funds.",Medium,0.9974024891853333,0,Medium
T000833,20/11/2025 4:51,C57585,Classic,7.0,36.8,Product,The item is broken. I need this fixed as soon as possible.,High,-0.9993109703063965,0,High
T000834,20/11/2025 13:37,C59606,Classic,0.0,1.5,Order,When will my order be shipped?,Low,-0.998764157295227,0,Low
T000835,20/11/2025 21:44,C61626,Silver,5.0,19.0,Login,I'm unable to log in to my account. Can you help?,Medium,-0.9991568326950073,0,Medium
T000836,21/11/2025 7:00,C63646,Gold,8.0,31.0,Delivery,This is the second time my delivery has been delayed. Very frustrating.,High,-0.9993370175361633,0,Medium
T000837,21/11/2025 15:09,C65666,Platinum,9.0,41.5,Refund,I need to cancel my order and get a full refund. This is urgent.,High,0.5852532982826233,1,High
T000838,22/11/2025 0:47,C67686,Classic,2.0,11.2,Account,I want to update my primary address.,Low,-0.9992063641548157,0,Low
T000839,22/11/2025 8:48,C69707,Silver,4.0,17.5,Payment,I have a question regarding a charge on my credit card.,Medium,-0.9912444353103638,0,Medium
T000840,22/11/2025 16:26,C71727,Gold,7.0,30.5,Product,The product is not functioning correctly. I need a replacement.,High,-0.9998025298118591,0,Medium
T000841,23/11/2025 2:20,C73747,Platinum,10.0,46.0,Login,I have been trying to reset my password for hours with no success. This is critical.,High,-0.9991987347602844,1,High
T000842,23/11/2025 10:16,C75767,Classic,1.0,7.0,Other,Could you explain your return policy?,Low,-0.9984492063522339,0,Low
T000843,23/11/2025 19:00,C77787,Silver,3.0,15.5,Order,I need to confirm the details of my order #67890.,Medium,-0.9977001547813416,0,Low
T000844,24/11/2025 3:14,C79808,Gold,6.0,29.8,Delivery,My delivery is extremely late. I need it now.,High,-0.9985488057136536,0,Medium
T000845,24/11/2025 11:52,C81828,Platinum,8.0,40.0,Payment,There's an unauthorized transaction on my account. Please resolve immediately.,High,-0.8053274750709534,0,High
T000846,24/11/2025 20:30,C83848,Classic,0.0,2.5,Login,I'm having some difficulty logging in.,Medium,-0.998450756072998,0,Low
T000847,25/11/2025 6:06,C85868,Silver,5.0,21.0,Refund,I would like to request a refund for an item I returned.,Medium,-0.9971405267715454,0,Medium
T000848,25/11/2025 14:52,C87888,Gold,7.0,34.5,Account,I need to change my registered email address urgently.,High,-0.9993035793304443,0,High
T000849,25/11/2025 22:42,C89909,Platinum,9.0,23.0,Product,This product is defective and I need it fixed today.,High,-0.9997846484184265,0,Medium
T000850,26/11/2025 7:15,C91929,Classic,2.0,10.0,Delivery,When can I expect my order?,Low,-0.9949235320091248,0,Low
T000851,26/11/2025 15:40,C93949,Silver,4.0,18.0,Order,"I made a mistake on my order, can you help me correct it?",Medium,-0.9997448325157166,0,Medium
T000852,27/11/2025 1:59,C95969,Gold,8.0,32.0,Payment,My payment keeps failing. This is impacting my ability to purchase.,High,-0.7729032635688782,0,High
T000853,27/11/2025 10:33,C12345,Classic,2.0,12.5,Login,"I cannot login to my account, it says my password is incorrect, please reset",High,-0.9975753426551819,0,Low
T000854,27/11/2025 18:04,C67890,Silver,4.0,20.1,Payment,"My recent order payment failed, can you please check the status",Medium,-0.9995774626731873,0,Medium
T000855,28/11/2025 2:08,C11223,Gold,6.0,30.5,Delivery,"My package has been delayed for a week, I need it urgently",High,-0.9887063503265381,1,Medium
T000856,28/11/2025 10:37,C44556,Platinum,8.0,40.0,Refund,"I want a refund for item X, it arrived damaged and I need it processed ASAP",High,-0.9992283582687378,1,High
T000857,28/11/2025 19:46,C77889,Classic,1.0,23.0,Product,I have a question about the product specifications for item Y,Low,-0.9904860854148865,0,Medium
T000858,29/11/2025 5:02,C99001,Silver,3.0,15.2,Order,I need to change the shipping address for my recent order,Medium,-0.9995531439781189,0,Low
T000859,29/11/2025 14:20,C22334,Gold,7.0,35.8,Account,I need to update my billing address on file,Medium,-0.9994791150093079,0,High
T000860,29/11/2025 21:54,C55667,Platinum,9.0,45.1,Login,"My account is locked and I cannot access anything, this is unacceptable",High,-0.9997038245201111,0,High
T000861,30/11/2025 6:04,C88990,Classic,0.0,2.0,Other,Just a general inquiry about your return policy,Low,-0.6046979427337646,0,Low
T000862,30/11/2025 15:34,C10112,Silver,5.0,25.0,Product,The product I received is not what was advertised on your website,Medium,-0.9996925592422485,0,Medium
T000863,30/11/2025 23:42,C33445,Gold,10.0,42.3,Payment,"My credit card was charged twice for the same order, please fix this immediately",High,-0.9973242282867432,0,High
T000864,1/12/2025 7:56,C66778,Platinum,7.0,38.9,Delivery,"My delivery is overdue and I have no tracking updates, I am very frustrated",High,-0.9997226595878601,0,High
T000865,1/12/2025 18:17,C99101,Classic,3.0,18.0,Refund,I would like to request a refund for a returned item,Medium,-0.9969782829284668,0,Medium
T000866,2/12/2025 1:25,C12131,Silver,6.0,28.5,Login,"I'm still unable to log in after multiple password resets, please help",High,-0.998414158821106,0,Medium
T000867,2/12/2025 11:04,C44556,Gold,8.0,39.2,Account,I need to change the email address associated with my account,Medium,-0.9993906021118164,0,High
T000868,2/12/2025 19:33,C77889,Platinum,9.0,46.0,Order,"Cancel order Z immediately, I no longer need it",High,-0.9987921118736267,0,High
T000869,3/12/2025 4:39,C11223,Classic,1.0,7.5,Payment,I have a question about a charge on my statement,Low,-0.9733327627182007,0,Low
T000870,3/12/2025 12:31,C55667,Silver,4.0,22.0,Delivery,My order is taking longer than expected to arrive,Medium,-0.9982014894485474,0,Medium
T000871,3/12/2025 21:05,C88990,Gold,7.0,33.0,Product,"The product is not working as intended, can you provide troubleshooting steps",Medium,-0.9997742772102356,0,High
T000872,4/12/2025 5:16,C10112,Platinum,10.0,48.0,Refund,I need an urgent refund as the product is completely unusable,High,-0.9997392296791077,0,High
T000873,4/12/2025 15:09,C22334,Classic,2.0,10.0,Login,I am locked out of my account and need immediate access,High,-0.9994295239448547,0,Low
T000874,4/12/2025 23:59,C55667,Silver,5.0,26.5,Order,"I received the wrong item in my order, please send the correct one",Medium,-0.9941536784172058,0,Medium
T000875,5/12/2025 7:02,C88990,Gold,9.0,41.0,Login,"My package is lost in transit, I need a resolution now",High,-0.9996914863586426,0,High
T000876,5/12/2025 16:10,C11223,Platinum,7.0,37.5,Payment,"I was overcharged for my last order, please correct this ASAP",High,-0.9623705744743347,1,High
T000877,6/12/2025 1:34,C33445,Classic,0.0,3.0,Account,I want to update my phone number,Low,-0.9981099367141724,0,Low
T000878,6/12/2025 8:52,C66778,Silver,3.0,16.0,Login,I forgot my password and need help resetting it,Medium,-0.9996265172958374,0,Medium
T000879,6/12/2025 19:03,C99101,Gold,8.0,38.0,Product,"The item I received is defective, what are my options",Medium,-0.9997343420982361,0,High
T000880,7/12/2025 3:03,C12131,Platinum,9.0,43.0,Order,"I need to change the quantity on my order, it's urgent",High,-0.9975364208221436,1,High
T000881,7/12/2025 12:06,C44556,Classic,5.0,5.0,Refund,Can I get a refund for an item I no longer need,Low,-0.9656044840812683,0,Medium
T000882,7/12/2025 20:45,C77889,Silver,6.0,29.0,Delivery,What is the estimated delivery time for my order,Medium,-0.9977815747261047,0,Medium
T000883,8/12/2025 5:53,C11223,Gold,10.0,40.0,Login,"I've tried everything to log in, but it keeps failing. This is frustrating.",High,-0.9994454979896545,0,High
T000884,8/12/2025 12:55,C55667,Platinum,8.0,44.5,Payment,"I see a fraudulent charge on my account, please investigate immediately",High,-0.9799480438232422,0,High
T000885,8/12/2025 21:22,C88990,Classic,2.0,11.0,Order,"My order was placed incorrectly, can it be modified",Medium,-0.9997326731681824,0,Low
T000886,9/12/2025 6:28,C10112,Silver,4.0,21.5,Account,I need to change my primary shipping address,Medium,-0.9996577501296997,0,Medium
T000887,9/12/2025 16:08,C22334,Gold,7.0,34.0,Delivery,My delivery is late and I need it for an event tonight,High,-0.9875866174697876,0,High
T000888,10/12/2025 0:13,C55667,Platinum,9.0,47.0,Refund,"I demand a refund for this faulty product, it's not working at all",High,-0.9998090863227844,0,High
T000889,10/12/2025 9:03,C88990,Classic,0.0,4.0,Product,I have a question about how to use this product,Low,-0.9889733195304871,0,Low
T000890,10/12/2025 17:12,C11223,Silver,3.0,14.0,Login,"I'm having trouble logging in, can you assist",Medium,-0.9978658556938171,0,Low
T000891,11/12/2025 1:44,C33445,Gold,6.0,31.0,Payment,"My payment was declined, but I have sufficient funds. Please resolve this.",High,0.9931333661079407,0,Medium
T000892,11/12/2025 10:48,C66778,Platinum,8.0,23.0,Order,"I need to change the delivery speed on my order, this is very important",High,0.9885672330856323,0,Medium
T000893,11/12/2025 19:48,C99101,Classic,1.0,6.0,Account,Could you tell me how to update my profile information,Low,-0.9985640645027161,0,Low
T000894,12/12/2025 3:15,C12131,Silver,5.0,27.0,Product,The color of the product is different from what I expected,Medium,0.9961357116699219,0,Medium
T000895,12/12/2025 13:11,C44556,Gold,9.0,39.5,Login,"I'm still locked out of my account, this is the second day, I need this fixed now",High,-0.9990440011024475,0,High
T000896,12/12/2025 21:27,C77889,Platinum,10.0,45.5,Delivery,"My delivery is seriously overdue, I need this resolved immediately",High,-0.9904133677482605,1,High
T000897,13/12/2025 5:53,C11223,Classic,2.0,9.0,Refund,I'd like to inquire about the status of my refund request,Medium,-0.5656534433364868,0,Low
T000898,13/12/2025 15:01,C55667,Silver,4.0,23.0,Order,"I received part of my order, but not all of it",Medium,-0.9909472465515137,0,Medium
T000899,13/12/2025 22:59,C88990,Gold,7.0,36.0,Account,I want to change my username,Medium,-0.999079704284668,0,High
T000900,14/12/2025 7:37,C10112,Platinum,8.0,41.5,Login,I cannot access my account and it is preventing me from completing a crucial task,High,-0.9997392296791077,0,High
T000901,14/12/2025 15:26,C22334,Classic,0.0,2.5,Other,When will item Z be back in stock,Low,-0.9980847835540771,0,Low
T000902,15/12/2025 1:28,C55667,Silver,3.0,15.0,Payment,"There's an issue with my payment method, can you help",Medium,-0.9974564909934998,0,Low
T000903,15/12/2025 8:44,C88990,Gold,6.0,32.5,Delivery,My package was marked as delivered but I never received it. This needs immediate attention.,High,-0.9988722205162048,0,High
T000904,15/12/2025 18:01,C12345,Classic,2.0,12.5,Login,I cannot login to my account. It says my password is incorrect.,High,-0.9985445737838745,0,Low
T000905,16/12/2025 3:25,C67890,Silver,5.0,20.0,Payment,I was charged twice for my order. Please investigate.,Medium,0.8479243516921997,0,Medium
T000906,16/12/2025 11:29,C13579,Gold,7.0,30.0,Delivery,My package has not arrived. The tracking information is not updating.,High,-0.9997939467430115,0,Medium
T000907,16/12/2025 19:53,C24680,Platinum,10.0,40.0,Refund,I need a refund for this defective product immediately.,High,-0.9997912049293518,0,High
T000908,17/12/2025 4:24,C98765,Classic,1.0,8.0,Product,I have a question about the specifications of product X.,Low,-0.9895248413085938,0,Low
T000909,17/12/2025 14:26,C54321,Silver,3.0,15.0,Order,I received the wrong item in my order. Can you help me exchange it?,Medium,-0.9993608593940735,0,Low
T000910,17/12/2025 21:58,C87654,Gold,6.0,28.0,Account,I need to update my shipping address for future orders.,Medium,-0.9995664954185486,0,Medium
T000911,18/12/2025 6:49,C31415,Platinum,9.0,38.0,Login,I'm having trouble resetting my password. The link is not working.,Medium,-0.9997795224189758,0,High
T000912,18/12/2025 14:39,C27182,Classic,0.0,5.0,Other,Just checking on the status of my recent inquiry.,Low,-0.9684803485870361,0,Low
T000913,19/12/2025 0:31,C62831,Silver,5.0,22.0,Payment,My payment failed but the money was debited from my account. This is urgent.,High,0.9748250246047974,1,Medium
T000914,19/12/2025 8:08,C71828,Gold,8.0,35.0,Login,My delivery is significantly delayed and I need it by tomorrow. This is not acceptable.,High,-0.9997709393501282,0,High
T000915,19/12/2025 17:10,C16180,Platinum,11.0,45.0,Refund,This is the third time I'm requesting a refund for this faulty item. I need this resolved now.,High,-0.9996166229248047,0,High
T000916,20/12/2025 2:19,C11235,Classic,3.0,10.0,Login,I am locked out of my account and need access ASAP. I have important files there.,High,-0.9953344464302063,1,Low
T000917,20/12/2025 10:23,C89442,Silver,6.0,25.0,Product,The product I received is damaged. Please advise on the return process.,Medium,-0.999772846698761,0,Medium
T000918,20/12/2025 19:03,C10987,Gold,5.0,26.0,Order,My order arrived incomplete. I am missing one item.,Medium,-0.9997614026069641,0,Medium
T000919,21/12/2025 3:35,C65432,Platinum,8.0,32.0,Delivery,The courier marked my package as delivered but I never received it. This needs immediate attention.,High,-0.999241828918457,0,High
T000920,21/12/2025 12:08,C11111,Classic,2.0,9.0,Payment,I have a question about a recent charge on my credit card.,Medium,-0.9932072758674622,0,Low
T000921,21/12/2025 20:54,C22222,Silver,4.0,18.0,Account,Can you confirm my account details are up to date?,Low,0.94426429271698,0,Medium
T000922,22/12/2025 5:11,C33333,Gold,7.0,31.0,Login,I forgot my password and cannot log in to my account.,Medium,-0.9984883069992065,0,Medium
T000923,22/12/2025 14:14,C44444,Platinum,10.0,39.0,Refund,I am extremely frustrated with the quality of this product. I demand a full refund.,High,-0.9995958209037781,0,High
T000924,22/12/2025 22:20,C55555,Classic,1.0,7.0,Delivery,When can I expect my order to be delivered?,Low,-0.9975962042808533,0,Low
T000925,23/12/2025 7:29,C66666,Silver,3.0,14.0,Product,The item I ordered is not what was described on the website.,Medium,-0.9996477365493774,0,Low
T000926,23/12/2025 16:48,C77777,Gold,6.0,29.0,Payment,My payment was declined but I have sufficient funds. This is holding up my order.,High,0.9898520112037659,0,Medium
T000927,24/12/2025 1:10,C88888,Platinum,9.0,37.0,Order,I need to cancel an order that was placed by mistake.,Medium,-0.9996912479400635,0,High
T000928,24/12/2025 9:32,C99999,Classic,0.0,6.0,Login,"I've never had this problem before, but I cannot log in to my account. Please help.",High,-0.9921455979347229,0,Low
T000929,24/12/2025 17:52,C10101,Silver,5.0,23.0,Refund,I would like to request a refund for an item I no longer need.,Medium,-0.5001295208930969,0,Medium
T000930,25/12/2025 3:48,C20202,Gold,8.0,33.0,Delivery,The delivery driver left my package in an unsafe location. I need it retrieved or replaced.,High,-0.9996808767318726,0,High
T000931,25/12/2025 12:01,C30303,Platinum,11.0,46.0,Login,This is the second day I've been locked out of my account. This is unacceptable and I need access now.,High,-0.9991742968559265,0,High
T000932,25/12/2025 19:46,C40404,Classic,2.0,11.0,Account,I need to change the email address associated with my account.,Low,-0.99943608045578,0,Low
T000933,26/12/2025 5:33,C50505,Silver,4.0,19.0,Order,My order is incorrect and I have a time-sensitive event. I need this fixed urgently.,High,-0.997660756111145,0,Medium
T000934,26/12/2025 14:16,C60606,Gold,7.0,30.0,Product,The color of the product I received is different from what I ordered.,Medium,0.9753722548484802,0,Medium
T000935,26/12/2025 22:06,C70707,Platinum,10.0,42.0,Login,There's a fraudulent charge on my account that I did not authorize. Please reverse it immediately.,High,-0.9981467723846436,0,High
T000936,27/12/2025 5:52,C80808,Classic,1.0,9.0,Other,Could you please provide an update on my support request?,Low,-0.9967909455299377,0,Low
T000937,27/12/2025 15:24,C90909,Silver,3.0,16.0,Login,"I'm unable to reset my password, the system is not sending the email.",Medium,-0.9945171475410461,0,Medium
T000938,27/12/2025 23:16,C11212,Gold,6.0,27.0,Refund,I'm very unhappy with the quality of the service. I demand a refund for my last purchase.,High,-0.9996562004089355,0,Medium
T000939,28/12/2025 8:04,C12312,Platinum,9.0,36.0,Delivery,"My delivery has been delayed for over a week. I need to know when it will arrive, and this is unacceptable.",High,-0.9997180104255676,0,High
T000940,28/12/2025 17:52,C13231,Classic,2.0,10.0,Payment,I have a question about the billing for my last order.,Medium,-0.9982126951217651,0,Low
T000941,29/12/2025 1:22,C14141,Silver,5.0,21.0,Order,I want to track the status of my recent order.,Low,-0.9844475984573364,0,Medium
T000942,29/12/2025 10:41,C15151,Gold,8.0,34.0,Login,I seem to have forgotten my login details. Can you assist?,Medium,-0.9997565150260925,0,High
T000943,29/12/2025 18:41,C16161,Platinum,11.0,44.0,Product,This product is not working at all. I need a replacement or a refund urgently.,High,-0.9997814297676086,0,High
T000944,30/12/2025 3:26,C17171,Classic,0.0,7.0,Account,How do I update my contact information?,Low,-0.9989109039306641,0,Low
T000945,30/12/2025 12:54,C18181,Silver,3.0,13.0,Delivery,My package was left in the rain. It might be damaged.,Medium,-0.9995879530906677,0,Low
T000946,30/12/2025 21:59,C19191,Gold,6.0,28.0,Payment,"My payment was processed, but the order did not go through. This is urgent.",High,-0.9582207798957825,1,Medium
T000947,31/12/2025 4:56,C20202,Platinum,9.0,37.0,Refund,I'd like to request a refund for an item I returned.,Medium,-0.9962206482887268,0,High
T000948,31/12/2025 15:13,C21212,Classic,1.0,8.0,Order,When will my order be shipped?,Low,-0.998764157295227,0,Low
T000949,31/12/2025 22:12,C22222,Silver,4.0,17.0,Login,I am completely locked out of my account and need access right now.,High,-0.9991589784622192,0,Medium
T000950,1/1/2026 7:03,C23232,Gold,7.0,31.0,Delivery,The tracking shows my package is stuck in transit. Can you provide an update?,Medium,-0.9996724128723145,0,Medium
T000951,1/1/2026 15:58,C24242,Platinum,10.0,40.0,Account,My account has been compromised and I need to secure it immediately. Please help.,High,-0.9968910813331604,0,High
T000952,2/1/2026 0:06,C25252,Classic,2.0,11.0,Product,I received a damaged item. What are my options?,Medium,-0.9992030262947083,0,Low
T000953,2/1/2026 8:46,C26262,Silver,5.0,22.0,Payment,Is there a discount for bulk orders?,Low,-0.9977491497993469,0,Medium
T000954,2/1/2026 17:43,C27272,Gold,8.0,32.0,Order,I need to change the shipping address for an order that hasn't shipped yet.,Medium,-0.999666690826416,0,High
T000955,3/1/2026 3:15,C28282,Platinum,11.0,43.0,Refund,This is the second time this has happened. I am very frustrated and want my money back now.,High,-0.9990591406822205,0,High
T000956,3/1/2026 11:02,C12345,Classic,2.0,5.5,Login,"I cannot login to my account, I need a password reset asap",High,-0.9964577555656433,1,Low
T000957,3/1/2026 21:14,C67890,Silver,4.0,12.0,Payment,"My recent payment did not go through, can you assist?",Medium,-0.9983021020889282,0,Low
T000958,4/1/2026 4:49,C11223,Gold,7.0,28.0,Delivery,"My order hasn't arrived yet, this is urgent",High,0.8608095645904541,1,Medium
T000959,4/1/2026 13:37,C44556,Platinum,10.0,35.0,Refund,"I need a refund for item X, it arrived damaged",High,-0.9997374415397644,0,High
T000960,4/1/2026 21:50,C77889,Classic,1.0,2.0,Product,Just wondering about the specifications of product Y,Low,-0.9033260345458984,0,Low
T000961,5/1/2026 6:28,C99001,Silver,3.0,8.0,Order,There is an issue with my order number 12345,Medium,-0.9988456964492798,0,Low
T000962,5/1/2026 15:17,C22334,Classic,6.0,25.0,Account,I need to change my shipping address for my upcoming order,Medium,-0.9995928406715393,0,Medium
T000963,5/1/2026 23:27,C55667,Platinum,9.0,40.0,Other,"My account is locked, I need access immediately",High,-0.9969730377197266,0,High
T000964,6/1/2026 7:51,C88990,Classic,0.0,1.5,Login,Still can't log in after trying to reset my password multiple times.,High,-0.9967113733291626,0,Low
T000965,6/1/2026 18:09,C33445,Silver,5.0,18.0,Payment,"The payment for my subscription failed again, please fix this.",High,-0.9997739195823669,0,Medium
T000966,7/1/2026 2:33,C66778,Gold,8.0,32.0,Delivery,"I'm still waiting for my package, delivery was supposed to be yesterday.",High,-0.9953769445419312,0,High
T000967,7/1/2026 11:36,C99002,Platinum,12.0,45.0,Refund,"I want a full refund for this faulty product, it's not working.",High,-0.9998027682304382,0,High
T000968,7/1/2026 18:32,C11224,Classic,3.0,7.0,Product,"The item I received is not what I ordered, can you help?",Medium,-0.9997765421867371,0,Low
T000969,8/1/2026 3:49,C44557,Silver,6.0,20.0,Order,"My order status is stuck at processing, when will it ship?",Medium,-0.9997711777687073,0,Medium
T000970,8/1/2026 11:45,C77880,Gold,9.0,38.0,Account,I need to update my email address on my account.,Medium,-0.9993706345558167,0,High
T000971,8/1/2026 21:46,C12346,Platinum,11.0,42.0,Login,I'm locked out of my account and need urgent access.,High,-0.9994972944259644,1,High
T000972,9/1/2026 6:44,C67891,Classic,1.0,3.0,Delivery,When can I expect my delivery for order 98765?,Low,-0.9976423382759094,0,Low
T000973,9/1/2026 13:51,C11225,Silver,4.0,10.0,Payment,"Having trouble completing my purchase, payment is not going through.",Medium,-0.9996557235717773,0,Low
T000974,9/1/2026 22:19,C44558,Gold,7.0,30.0,Refund,I need to request a refund for a defective item. This is frustrating.,High,-0.9997214674949646,0,Medium
T000975,10/1/2026 8:10,C77881,Platinum,10.0,39.0,Product,"The product I received is broken, I need a replacement immediately.",High,-0.9997269511222839,0,High
T000976,10/1/2026 16:36,C99003,Classic,2.0,4.0,Order,Could you confirm the details of my recent order?,Low,-0.9903593063354492,0,Low
